timestamp_ms,speed_kmh,rpm,accel_x,accel_y,accel_z,roll,pitch,g_force,latitude,longitude,heading,lap,distance_m,faults
87260,91.39,51946.1,2.2951,1.2554,9.7046,6.89,-9.24,1.025,12.974248,77.587517,111.5,1,1991.1,0x0
87270,91.42,51962.4,0.4683,1.3314,9.9339,6.91,-9.1,1.023,12.974245,77.587525,110.0,1,1991.4,0x0
87280,91.6,52067.1,1.6571,1.3221,9.7863,6.93,-9.11,1.021,12.974242,77.587533,111.2,1,1991.6,0x0
87290,91.64,52089.3,2.3827,1.0903,9.7678,6.91,-9.18,1.031,12.974239,77.587541,111.2,1,1991.9,0x0
87300,91.56,52045.3,1.7479,1.1138,9.7849,6.91,-9.2,1.02,12.974235,77.587548,113.8,1,1992.1,0x0
87310,91.45,51981.4,2.0804,1.2733,9.9413,6.93,-9.24,1.043,12.974233,77.587556,109.6,1,1992.4,0x0
87320,91.42,51965.8,2.4461,1.2705,9.7997,6.93,-9.36,1.038,12.97423,77.587564,107.6,1,1992.6,0x0
87330,91.41,51956.1,1.8331,1.3674,9.8954,6.94,-9.38,1.035,12.974228,77.587572,106.1,1,1992.9,0x0
87340,91.4,51950.4,2.0529,1.524,9.8023,6.98,-9.42,1.033,12.974225,77.58758,107.6,1,1993.1,0x0
87350,91.36,51932.7,1.4833,1.4335,9.669,7.01,-9.42,1.008,12.974223,77.587588,104.3,1,1993.4,0x0
87360,91.3,51898.2,1.6292,1.039,9.7663,7.0,-9.43,1.015,12.974221,77.587597,106.6,1,1993.6,0x0
87370,91.57,52046.6,1.5198,1.4192,9.8583,7.01,-9.41,1.027,12.974219,77.587605,106.6,1,1993.9,0x0
87380,91.49,52002.2,2.1536,1.4774,9.9992,7.02,-9.48,1.053,12.974217,77.587613,105.4,1,1994.2,0x0
87390,91.45,51978.8,1.7489,1.585,9.8391,7.07,-9.5,1.031,12.974215,77.587621,104.2,1,1994.4,0x0
87400,91.39,51948.6,1.23,1.3455,10.032,7.1,-9.45,1.039,12.974212,77.587629,104.9,1,1994.7,0x0
87410,91.17,51821.4,1.9487,1.2404,9.8671,7.09,-9.47,1.033,12.97421,77.587637,106.6,1,1994.9,0x0
87420,91.1,51779.7,1.9763,1.0551,9.8125,7.09,-9.51,1.026,12.974208,77.587645,103.0,1,1995.2,0x0
87430,91.1,51780.5,1.7368,1.3589,9.7338,7.12,-9.53,1.017,12.974206,77.587654,102.7,1,1995.4,0x0
87440,91.14,51804.4,1.327,1.1761,9.7174,7.1,-9.49,1.007,12.974205,77.587662,102.9,1,1995.7,0x0
87450,91.26,51873.7,1.8287,1.0745,9.6961,7.08,-9.52,1.012,12.974203,77.58767,104.1,1,1995.9,0x0
87460,91.24,51861.0,1.8152,1.0171,9.6873,7.07,-9.55,1.01,12.974201,77.587678,102.3,1,1996.2,0x0
87470,91.02,51735.3,2.5293,1.3655,9.8918,7.07,-9.65,1.05,12.974199,77.587686,102.3,1,1996.4,0x0
87480,91.04,51750.0,1.8409,1.7823,9.8175,7.12,-9.66,1.034,12.974198,77.587695,101.5,1,1996.7,0x0
87490,90.99,51719.3,3.1053,1.8434,9.7261,7.2,-9.82,1.058,12.974196,77.587703,101.3,1,1996.9,0x0
87500,90.89,51661.4,0.9116,1.5541,9.7794,7.23,-9.73,1.014,12.974194,77.587711,101.7,1,1997.2,0x0
87510,90.98,51715.4,2.007,1.8301,10.0017,7.3,-9.77,1.056,12.974193,77.587719,101.4,1,1997.4,0x0
87520,90.95,51696.6,1.2803,1.9862,9.7975,7.38,-9.73,1.027,12.974191,77.587727,101.3,1,1997.7,0x0
87530,90.92,51677.1,2.353,1.1848,9.7939,7.35,-9.8,1.034,12.97419,77.587736,100.8,1,1998.0,0x0
87540,90.88,51658.7,1.8206,0.9956,9.6969,7.32,-9.82,1.011,12.974188,77.587744,102.4,1,1998.2,0x0
87550,90.87,51652.9,1.6601,1.5445,9.6301,7.35,-9.8,1.009,12.974186,77.587752,102.3,1,1998.5,0x0
87560,90.89,51661.3,1.7424,1.6156,9.85,7.39,-9.8,1.033,12.974184,77.58776,103.1,1,1998.7,0x0
87570,90.73,51572.7,1.5287,1.0095,9.944,7.36,-9.79,1.031,12.974182,77.587768,106.9,1,1999.0,0x0
87580,90.82,51621.6,1.9543,1.6732,9.615,7.41,-9.82,1.015,12.97418,77.587776,104.9,1,1999.2,0x0
87590,90.64,51518.3,1.9027,1.3015,9.781,7.43,-9.83,1.024,12.974178,77.587784,105.1,1,1999.5,0x0
87600,90.56,51477.4,2.3246,1.7741,10.0509,7.46,-9.89,1.067,12.974175,77.587792,108.2,1,1999.7,0x0
87610,90.49,51434.1,2.4079,1.4596,9.8127,7.49,-9.97,1.041,12.974172,77.5878,113.1,1,2000.0,0x0
87620,90.57,51480.2,1.7323,1.6792,9.95,7.53,-9.97,1.044,12.974169,77.587808,112.7,2,2000.2,0x0
87630,90.64,51521.3,1.3021,1.7586,9.8731,7.6,-9.92,1.031,12.974166,77.587815,113.5,2,2000.5,0x0
87640,90.5,51438.8,1.8683,2.108,9.7898,7.7,-9.94,1.038,12.974162,77.587823,115.4,2,2000.7,0x0
87650,90.4,51385.6,1.3637,1.3585,9.752,7.71,-9.89,1.013,12.974159,77.58783,114.7,2,2001.0,0x0
87660,90.18,51260.0,2.0286,1.6855,9.7191,7.75,-9.92,1.027,12.974155,77.587838,113.8,2,2001.2,0x0
87670,90.14,51237.2,1.6754,2.02,9.7977,7.84,-9.91,1.034,12.974152,77.587846,115.4,2,2001.5,0x0
87680,90.24,51295.1,1.2375,1.7214,9.7071,7.88,-9.86,1.013,12.974149,77.587853,112.6,2,2001.7,0x0
87690,90.28,51318.9,1.7642,1.511,9.833,7.89,-9.86,1.03,12.974145,77.587861,116.7,2,2002.0,0x0
87700,90.14,51237.6,1.7174,1.3076,9.7059,7.88,-9.86,1.014,12.974141,77.587868,116.7,2,2002.2,0x0
87710,90.22,51284.2,1.7557,1.4744,9.8221,7.89,-9.87,1.028,12.974137,77.587875,122.9,2,2002.5,0x0
87720,90.07,51199.3,2.7519,1.5248,9.9043,7.91,-9.98,1.059,12.974132,77.587882,125.4,2,2002.7,0x0
87730,90.2,51270.6,2.2338,1.2652,9.7774,7.91,-10.03,1.03,12.974128,77.587888,126.5,2,2003.0,0x0
87740,90.44,51405.2,2.0856,1.8751,9.7589,7.95,-10.07,1.035,12.974123,77.587895,126.4,2,2003.2,0x0
87750,90.55,51468.0,1.6581,1.0738,9.8424,7.94,-10.05,1.023,12.974117,77.587901,131.6,2,2003.5,0x0
87760,90.54,51463.2,2.0356,1.647,9.9839,7.97,-10.08,1.052,12.974112,77.587908,127.2,2,2003.7,0x0
87770,90.5,51441.9,1.1029,1.4661,9.7344,7.98,-10.0,1.01,12.974108,77.587915,124.5,2,2004.0,0x0
87780,90.48,51429.8,1.9755,1.8699,9.9917,8.03,-10.01,1.056,12.974104,77.587922,121.3,2,2004.2,0x0
87790,90.44,51409.7,2.0936,1.3665,9.9789,8.02,-10.05,1.049,12.9741,77.587929,118.3,2,2004.5,0x0
87800,90.29,51322.1,2.0012,1.6759,9.7085,8.05,-10.09,1.025,12.974096,77.587937,116.1,2,2004.7,0x0
87810,90.27,51311.9,1.3651,0.9581,9.9132,8.0,-10.04,1.025,12.974092,77.587944,117.3,2,2005.0,0x0
87820,90.14,51237.8,2.2196,1.48,9.8813,8.02,-10.09,1.043,12.974089,77.587952,117.5,2,2005.2,0x0
87830,90.1,51212.9,2.4665,1.5681,9.7491,8.04,-10.17,1.037,12.974085,77.587959,118.4,2,2005.5,0x0
87840,90.11,51219.2,1.0969,1.1247,9.8471,8.03,-10.09,1.016,12.974081,77.587966,118.1,2,2005.7,0x0
87850,90.16,51249.7,1.7128,1.6597,9.7209,8.07,-10.08,1.02,12.974077,77.587974,117.8,2,2006.0,0x0
87860,90.38,51374.6,2.9665,1.3947,9.5341,8.07,-10.23,1.028,12.974074,77.587981,117.4,2,2006.2,0x0
87870,90.23,51285.3,2.6299,1.3806,9.8162,8.06,-10.33,1.045,12.97407,77.587988,119.2,2,2006.5,0x0
87880,90.25,51297.0,1.4538,1.3267,9.951,8.04,-10.28,1.034,12.974065,77.587995,123.2,2,2006.7,0x0
87890,90.16,51246.5,2.0546,1.509,9.8709,8.07,-10.3,1.039,12.974061,77.588002,121.9,2,2007.0,0x0
87900,90.13,51229.5,1.1796,1.5339,10.0361,8.07,-10.24,1.042,12.974057,77.588009,120.6,2,2007.2,0x0
87910,90.07,51194.5,1.9104,1.2491,9.9956,8.06,-10.24,1.045,12.974052,77.588016,122.4,2,2007.5,0x0
87920,90.1,51211.8,1.885,1.8569,9.9116,8.11,-10.26,1.046,12.974048,77.588024,120.7,2,2007.7,0x0
87930,90.02,51167.4,1.613,0.6676,9.9835,8.03,-10.25,1.033,12.974044,77.588031,121.0,2,2008.0,0x0
87940,90.03,51176.7,1.7718,1.9561,9.9498,8.09,-10.23,1.049,12.97404,77.588038,123.7,2,2008.2,0x0
87950,89.86,51077.7,1.3328,1.5411,9.7122,8.11,-10.19,1.012,12.974035,77.588045,121.8,2,2008.5,0x0
87960,89.59,50921.6,1.2884,1.1988,9.7762,8.08,-10.13,1.013,12.974031,77.588052,120.6,2,2008.7,0x0
87970,89.75,51013.1,1.1894,1.105,9.8279,8.05,-10.08,1.015,12.974027,77.588059,121.1,2,2009.0,0x0
87980,89.65,50957.8,2.0268,1.6862,9.9533,8.09,-10.1,1.05,12.974023,77.588066,118.0,2,2009.2,0x0
87990,89.61,50934.8,1.7038,1.7633,9.7718,8.14,-10.09,1.027,12.97402,77.588074,113.2,2,2009.5,0x0
88000,89.52,50883.5,1.694,1.7763,9.8258,8.18,-10.08,1.032,12.974017,77.588081,115.3,2,2009.7,0x0
88010,89.63,50949.3,1.2037,1.7076,9.9812,8.21,-10.01,1.039,12.974014,77.588089,113.7,2,2010.0,0x0
88020,89.67,50966.8,2.4714,1.468,9.7937,8.23,-10.09,1.04,12.974011,77.588096,111.9,2,2010.2,0x0
88030,89.75,51014.4,2.373,1.689,9.8523,8.26,-10.16,1.047,12.974008,77.588104,111.0,2,2010.5,0x0
88040,89.55,50901.7,1.9679,1.7716,9.7768,8.31,-10.19,1.033,12.974005,77.588112,108.7,2,2010.7,0x0
88050,89.35,50788.1,1.3689,1.2714,9.7933,8.29,-10.15,1.016,12.974003,77.58812,106.3,2,2011.0,0x0
88060,89.23,50717.4,0.9429,1.3351,9.7584,8.28,-10.05,1.009,12.974,77.588128,107.0,2,2011.2,0x0
88070,89.3,50756.8,1.7377,1.2707,9.6889,8.28,-10.06,1.012,12.973998,77.588136,104.3,2,2011.5,0x0
88080,89.2,50702.8,2.2999,1.3542,9.9188,8.26,-10.12,1.047,12.973997,77.588144,103.3,2,2011.7,0x0
88090,89.17,50682.9,2.2134,1.395,9.8109,8.25,-10.17,1.035,12.973995,77.588152,102.2,2,2012.0,0x0
88100,89.3,50759.5,2.253,1.5641,9.8189,8.27,-10.22,1.039,12.973994,77.58816,99.7,2,2012.2,0x0
88110,89.15,50675.2,1.8597,1.5675,10.0318,8.27,-10.21,1.052,12.973992,77.588168,99.7,2,2012.5,0x0
88120,88.98,50579.5,1.3165,1.8738,9.7108,8.33,-10.16,1.017,12.973991,77.588176,97.8,2,2012.7,0x0
88130,88.91,50539.3,1.6361,1.0563,9.842,8.29,-10.14,1.023,12.973989,77.588184,104.0,2,2013.0,0x0
88140,88.85,50503.6,1.5609,1.0367,10.0271,8.23,-10.12,1.04,12.973988,77.588192,101.6,2,2013.2,0x0
88150,88.76,50452.8,1.9563,1.6457,9.8863,8.26,-10.14,1.041,12.973986,77.5882,103.3,2,2013.5,0x0
88160,88.73,50434.2,2.3796,1.6423,9.8383,8.3,-10.22,1.045,12.973984,77.588208,102.9,2,2013.7,0x0
88170,88.77,50455.3,2.1647,1.3942,9.6588,8.31,-10.27,1.019,12.973982,77.588216,102.3,2,2013.9,0x0
88180,88.62,50370.8,1.7709,1.137,9.7296,8.29,-10.27,1.015,12.97398,77.588224,103.1,2,2014.2,0x0
88190,88.55,50334.5,1.717,1.3116,9.7123,8.28,-10.26,1.014,12.973979,77.588232,103.5,2,2014.4,0x0
88200,88.51,50310.6,2.7457,0.7646,9.8827,8.19,-10.37,1.048,12.973977,77.58824,102.7,2,2014.7,0x0
88210,88.32,50203.5,2.4684,1.5818,9.681,8.22,-10.44,1.031,12.973975,77.588248,101.5,2,2014.9,0x0
88220,88.13,50093.5,1.774,1.5081,9.725,8.23,-10.44,1.019,12.973973,77.588256,105.0,2,2015.2,0x0
88230,88.14,50101.3,2.6747,1.482,9.8067,8.25,-10.53,1.047,12.973971,77.588264,105.4,2,2015.4,0x0
88240,88.11,50085.4,2.0766,1.6835,9.7792,8.28,-10.56,1.033,12.973969,77.588271,104.1,2,2015.7,0x0
88250,87.93,49981.5,1.6217,1.0284,9.6412,8.22,-10.55,1.002,12.973967,77.588279,105.6,2,2015.9,0x0
88260,87.98,50007.3,1.2577,1.2239,9.8173,8.21,-10.48,1.017,12.973965,77.588287,104.6,2,2016.2,0x0
88270,87.9,49965.5,2.5731,1.7783,9.6449,8.26,-10.56,1.034,12.973964,77.588295,100.2,2,2016.4,0x0
88280,87.9,49965.4,2.2192,1.9467,10.0282,8.31,-10.62,1.066,12.973963,77.588303,96.8,2,2016.6,0x0
88290,87.8,49905.3,2.443,1.6671,9.824,8.33,-10.69,1.046,12.973961,77.588311,100.4,2,2016.9,0x0
88300,87.88,49952.9,1.5668,1.5931,9.6734,8.35,-10.66,1.012,12.97396,77.588319,97.9,2,2017.1,0x0
88310,87.78,49896.9,1.6845,1.4351,9.8709,8.35,-10.64,1.031,12.973959,77.588327,96.7,2,2017.4,0x0
88320,87.86,49941.1,2.8911,1.4385,9.9339,8.35,-10.75,1.065,12.973958,77.588335,101.3,2,2017.6,0x0
88330,87.73,49867.8,1.313,1.2674,9.68,8.34,-10.69,1.004,12.973956,77.588343,100.4,2,2017.9,0x0
88340,87.66,49825.6,2.0121,1.6579,9.8105,8.37,-10.72,1.035,12.973955,77.588351,103.5,2,2018.1,0x0
88350,87.58,49782.1,1.8669,1.3053,9.7361,8.36,-10.72,1.019,12.973953,77.588359,102.8,2,2018.3,0x0
88360,87.42,49691.6,2.0235,1.4661,9.6997,8.37,-10.74,1.021,12.973951,77.588367,104.5,2,2018.6,0x0
88370,87.35,49648.5,2.1422,1.9003,9.8662,8.43,-10.77,1.047,12.973949,77.588374,101.5,2,2018.8,0x0
88380,87.32,49631.0,1.837,0.953,9.8134,8.39,-10.77,1.022,12.973948,77.588382,100.0,2,2019.1,0x0
88390,87.12,49517.3,1.7368,1.679,9.8782,8.42,-10.77,1.037,12.973947,77.58839,100.0,2,2019.3,0x0
88400,87.16,49540.2,1.4572,1.5402,9.8162,8.43,-10.71,1.024,12.973945,77.588398,99.3,2,2019.6,0x0
88410,87.14,49534.0,1.8565,1.2417,9.7746,8.41,-10.72,1.022,12.973944,77.588406,101.0,2,2019.8,0x0
88420,86.96,49427.6,1.1056,0.963,9.9539,8.36,-10.64,1.026,12.973942,77.588414,103.0,2,2020.0,0x0
88430,86.96,49427.6,1.9033,1.5329,9.9362,8.37,-10.65,1.043,12.97394,77.588422,107.0,2,2020.3,0x0
88440,86.91,49401.1,1.7966,1.7805,9.8091,8.41,-10.64,1.033,12.973937,77.588429,107.1,2,2020.5,0x0
88450,86.93,49411.2,2.0845,1.6148,9.7351,8.44,-10.68,1.028,12.973936,77.588437,104.0,2,2020.8,0x0
88460,86.79,49330.2,2.2006,1.3907,9.8518,8.42,-10.73,1.039,12.973934,77.588445,103.2,2,2021.0,0x0
88470,86.66,49261.3,1.6972,1.2948,9.8547,8.39,-10.73,1.028,12.973932,77.588453,102.9,2,2021.3,0x0
88480,86.8,49336.0,1.8409,1.6534,9.7491,8.41,-10.73,1.025,12.97393,77.58846,102.3,2,2021.5,0x0
88490,86.85,49365.9,2.5002,1.3825,9.7273,8.39,-10.81,1.033,12.973929,77.588468,102.4,2,2021.7,0x0
88500,86.78,49324.7,2.4256,1.7016,9.7571,8.42,-10.86,1.039,12.973927,77.588476,102.0,2,2022.0,0x0
88510,87.01,49459.1,2.2611,1.231,9.7393,8.39,-10.92,1.027,12.973925,77.588484,102.8,2,2022.2,0x0
88520,86.91,49402.9,2.7719,1.8406,9.8475,8.43,-11.02,1.06,12.973924,77.588492,102.0,2,2022.5,0x0
88530,86.84,49360.2,2.1512,0.9615,9.8595,8.36,-11.04,1.033,12.973922,77.5885,100.2,2,2022.7,0x0
88540,86.66,49256.9,2.1231,1.6014,9.9518,8.37,-11.06,1.05,12.973921,77.588507,102.0,2,2022.9,0x0
88550,86.75,49310.8,1.5809,1.7404,9.954,8.4,-11.03,1.043,12.973919,77.588515,104.7,2,2023.2,0x0
88560,86.6,49225.0,1.7895,1.512,9.8275,8.43,-11.01,1.03,12.973917,77.588523,105.8,2,2023.4,0x0
88570,86.56,49201.0,1.8556,1.2334,9.8244,8.4,-11.01,1.027,12.973915,77.588531,104.0,2,2023.7,0x0
88580,86.76,49317.0,3.1353,1.1591,9.7634,8.34,-11.13,1.052,12.973913,77.588538,104.6,2,2023.9,0x0
88590,86.57,49207.1,1.9109,1.545,9.7471,8.35,-11.14,1.025,12.973911,77.588546,101.5,2,2024.1,0x0
88600,86.58,49211.9,1.722,1.4206,9.7536,8.36,-11.12,1.02,12.97391,77.588554,98.3,2,2024.4,0x0
88610,86.47,49151.4,2.9011,1.112,9.8283,8.33,-11.23,1.051,12.973909,77.588562,101.2,2,2024.6,0x0
88620,86.29,49048.6,2.5559,1.4539,9.8183,8.33,-11.31,1.045,12.973907,77.58857,101.3,2,2024.9,0x0
88630,86.27,49035.4,2.251,1.3314,9.7064,8.33,-11.36,1.025,12.973906,77.588577,99.8,2,2025.1,0x0
88640,86.31,49060.2,1.8666,1.2545,9.7913,8.33,-11.33,1.024,12.973905,77.588585,96.8,2,2025.3,0x0
88650,86.26,49028.6,2.4387,1.8094,9.6511,8.38,-11.39,1.031,12.973904,77.588593,96.0,2,2025.6,0x0
88660,86.39,49103.0,1.5376,2.0701,9.7935,8.45,-11.34,1.032,12.973903,77.588601,100.6,2,2025.8,0x0
88670,86.42,49121.5,2.4061,1.1089,9.9605,8.42,-11.39,1.051,12.973901,77.588609,99.3,2,2026.1,0x0
88680,86.22,49008.3,2.3748,0.9144,9.7754,8.34,-11.41,1.03,12.9739,77.588617,102.2,2,2026.3,0x0
88690,86.22,49010.2,1.5168,0.8717,9.8683,8.29,-11.35,1.022,12.973898,77.588624,105.6,2,2026.5,0x0
88700,86.26,49029.3,1.8431,1.6692,9.7737,8.34,-11.34,1.028,12.973895,77.588632,106.9,2,2026.8,0x0
88710,86.22,49009.4,1.7975,1.2533,9.9004,8.31,-11.31,1.034,12.973893,77.58864,106.9,2,2027.0,0x0
88720,86.37,49092.4,2.5339,1.708,9.8502,8.34,-11.37,1.051,12.973891,77.588647,107.0,2,2027.3,0x0
88730,86.25,49027.3,1.9479,1.4949,9.7554,8.34,-11.37,1.025,12.973889,77.588655,105.3,2,2027.5,0x0
88740,86.28,49042.1,1.9967,0.8182,9.9307,8.25,-11.37,1.036,12.973887,77.588663,104.7,2,2027.7,0x0
88750,86.07,48921.3,1.9461,1.2314,9.9132,8.24,-11.37,1.037,12.973885,77.58867,105.5,2,2028.0,0x0
88760,85.94,48851.0,2.0299,1.234,9.9393,8.22,-11.39,1.042,12.973883,77.588678,103.4,2,2028.2,0x0
88770,85.81,48772.7,2.3316,0.7546,9.832,8.15,-11.41,1.033,12.973882,77.588686,101.4,2,2028.5,0x0
88780,85.71,48716.2,1.5833,1.4479,9.7121,8.17,-11.38,1.014,12.97388,77.588693,103.0,2,2028.7,0x0
88790,85.72,48726.7,2.269,1.9062,9.8532,8.23,-11.41,1.049,12.973878,77.588701,103.1,2,2028.9,0x0
88800,85.67,48694.8,1.278,1.0898,9.9989,8.19,-11.33,1.034,12.973877,77.588709,101.0,2,2029.2,0x0
88810,85.71,48717.6,3.0008,1.5927,9.7806,8.22,-11.43,1.055,12.973875,77.588717,101.6,2,2029.4,0x0
88820,85.83,48789.3,2.4408,1.3769,9.9306,8.23,-11.48,1.052,12.973873,77.588724,101.7,2,2029.6,0x0
88830,85.97,48868.9,1.8091,1.1918,9.8114,8.19,-11.46,1.024,12.973872,77.588732,102.8,2,2029.9,0x0
88840,85.78,48760.7,2.3941,1.3522,9.6919,8.19,-11.51,1.027,12.97387,77.58874,100.7,2,2030.1,0x0
88850,85.77,48751.6,1.7766,1.396,9.7639,8.18,-11.49,1.022,12.973869,77.588748,101.5,2,2030.4,0x0
88860,85.9,48825.7,1.9318,1.0584,9.7167,8.15,-11.49,1.016,12.973867,77.588755,104.2,2,2030.6,0x0
88870,85.85,48798.7,2.2948,1.24,9.7726,8.13,-11.51,1.031,12.973865,77.588763,104.7,2,2030.8,0x0
88880,85.82,48782.3,1.7254,1.5031,9.8721,8.14,-11.49,1.033,12.973863,77.588771,102.9,2,2031.1,0x0
88890,85.87,48810.7,2.8092,1.7072,10.001,8.19,-11.57,1.073,12.973861,77.588778,103.8,2,2031.3,0x0
88900,85.87,48807.1,1.484,0.9991,9.8091,8.12,-11.51,1.016,12.973859,77.588786,103.8,2,2031.6,0x0
88910,85.86,48803.7,2.2715,1.4574,9.7023,8.11,-11.54,1.027,12.973857,77.588794,107.5,2,2031.8,0x0
88920,85.98,48871.6,2.8271,1.3796,9.653,8.11,-11.63,1.035,12.973855,77.588801,103.4,2,2032.0,0x0
88930,85.85,48799.3,3.2965,1.4116,9.9506,8.1,-11.75,1.078,12.973854,77.588809,101.9,2,2032.3,0x0
88940,85.7,48714.3,2.263,1.2573,9.7231,8.1,-11.77,1.026,12.973852,77.588817,105.0,2,2032.5,0x0
88950,85.69,48709.1,1.1067,1.7321,9.7173,8.13,-11.66,1.012,12.97385,77.588824,105.7,2,2032.7,0x0
88960,85.53,48617.4,2.6103,1.0754,9.9432,8.08,-11.72,1.054,12.973848,77.588832,106.6,2,2033.0,0x0
88970,85.42,48552.5,2.8326,0.7599,9.8024,8.01,-11.81,1.043,12.973845,77.588839,107.9,2,2033.2,0x0
88980,85.44,48565.0,2.2346,2.0655,9.7967,8.11,-11.81,1.046,12.973843,77.588847,110.1,2,2033.5,0x0
88990,85.47,48581.8,3.439,1.2565,9.8173,8.11,-11.96,1.068,12.97384,77.588854,111.2,2,2033.7,0x0
89000,85.39,48533.9,1.4148,1.5895,9.8315,8.14,-11.89,1.025,12.973837,77.588861,111.9,2,2033.9,0x0
89010,85.31,48493.9,2.4248,1.3815,9.7541,8.14,-11.93,1.034,12.973834,77.588869,110.1,2,2034.2,0x0
89020,85.24,48449.8,2.208,1.1937,9.8314,8.11,-11.94,1.034,12.973832,77.588876,108.2,2,2034.4,0x0
89030,85.31,48493.4,1.0711,1.5154,9.7697,8.11,-11.82,1.014,12.973829,77.588884,108.8,2,2034.6,0x0
89040,85.33,48502.6,1.8275,1.2281,9.9518,8.09,-11.79,1.039,12.973827,77.588891,107.9,2,2034.9,0x0
89050,85.3,48486.9,2.7681,1.0856,9.838,8.06,-11.87,1.048,12.973825,77.588899,105.7,2,2035.1,0x0
89060,85.0,48313.6,1.4294,1.21,9.7679,8.05,-11.79,1.014,12.973823,77.588906,106.3,2,2035.4,0x0
89070,84.87,48238.4,3.1113,1.6514,9.797,8.06,-11.91,1.061,12.973821,77.588914,105.8,2,2035.6,0x0
89080,84.79,48196.1,1.7123,1.0287,9.718,8.03,-11.87,1.011,12.973819,77.588921,104.5,2,2035.8,0x0
89090,84.83,48216.7,1.8883,1.232,9.7184,8.01,-11.85,1.017,12.973817,77.588929,105.6,2,2036.1,0x0
89100,84.77,48182.9,2.0656,1.2738,9.8857,8.0,-11.85,1.038,12.973815,77.588936,107.1,2,2036.3,0x0
89110,84.77,48185.6,1.8989,0.5753,9.7724,7.9,-11.82,1.016,12.973812,77.588944,109.0,2,2036.5,0x0
89120,84.65,48115.0,2.0138,1.3703,9.8452,7.9,-11.83,1.034,12.97381,77.588951,105.9,2,2036.8,0x0
89130,84.73,48161.0,1.9723,1.0039,9.8316,7.85,-11.84,1.027,12.973808,77.588959,106.6,2,2037.0,0x0
89140,84.57,48070.3,2.6042,0.9105,9.725,7.78,-11.9,1.03,12.973806,77.588966,106.3,2,2037.2,0x0
89150,84.52,48039.3,2.0436,1.1202,9.9633,7.75,-11.89,1.043,12.973804,77.588974,105.3,2,2037.5,0x0
89160,84.28,47906.9,2.1655,0.8443,9.8194,7.7,-11.91,1.029,12.973802,77.588981,105.0,2,2037.7,0x0
89170,84.3,47918.4,1.9099,1.4435,9.8011,7.73,-11.9,1.028,12.9738,77.588989,103.4,2,2037.9,0x0
89180,84.16,47837.9,1.6868,1.1827,9.9317,7.72,-11.86,1.034,12.973798,77.588996,103.3,2,2038.2,0x0
89190,84.21,47864.2,1.9957,1.0526,9.8625,7.68,-11.84,1.031,12.973797,77.589004,101.0,2,2038.4,0x0
89200,84.09,47796.7,1.1305,1.3865,9.9564,7.69,-11.73,1.031,12.973795,77.589011,103.7,2,2038.6,0x0
89210,84.01,47752.7,2.5458,1.035,9.8461,7.65,-11.79,1.042,12.973793,77.589019,102.2,2,2038.9,0x0
89220,83.98,47735.1,1.9104,1.8157,9.8686,7.72,-11.78,1.041,12.973792,77.589027,102.4,2,2039.1,0x0
89230,83.72,47589.8,1.3699,0.8167,9.8985,7.67,-11.71,1.022,12.973791,77.589034,97.2,2,2039.3,0x0
89240,83.72,47587.7,2.7368,1.2416,9.5967,7.64,-11.79,1.025,12.97379,77.589042,95.9,2,2039.6,0x0
89250,83.68,47567.4,1.6155,1.2063,9.7265,7.61,-11.74,1.013,12.973789,77.58905,95.7,2,2039.8,0x0
89260,83.52,47470.9,0.5387,0.7947,9.7533,7.55,-11.57,0.999,12.973789,77.589057,95.9,2,2040.0,0x0
89270,83.4,47406.5,2.3677,0.9403,9.8333,7.52,-11.61,1.035,12.973788,77.589065,96.0,2,2040.3,0x0
89280,83.41,47408.7,1.9,1.1867,9.7562,7.5,-11.6,1.02,12.973787,77.589073,95.6,2,2040.5,0x0
89290,83.25,47319.4,2.215,1.2581,9.837,7.51,-11.6,1.036,12.973786,77.58908,96.1,2,2040.7,0x0
89300,83.04,47202.9,2.2553,0.7869,9.5679,7.46,-11.63,1.005,12.973785,77.589088,98.7,2,2041.0,0x0
89310,83.08,47223.2,1.7207,1.022,9.9748,7.41,-11.6,1.037,12.973784,77.589095,97.8,2,2041.2,0x0
89320,83.1,47233.2,1.819,1.0369,9.8266,7.38,-11.59,1.024,12.973783,77.589103,99.2,2,2041.4,0x0
89330,83.23,47310.0,1.4493,1.0681,9.7476,7.37,-11.52,1.01,12.973782,77.589111,96.7,2,2041.7,0x0
89340,83.34,47368.7,2.0595,1.3702,9.8803,7.4,-11.52,1.038,12.97378,77.589118,102.6,2,2041.9,0x0
89350,83.38,47392.5,2.6919,0.947,9.9986,7.35,-11.58,1.06,12.973779,77.589126,102.1,2,2042.1,0x0
89360,83.4,47405.9,2.5728,0.7812,9.9456,7.3,-11.65,1.05,12.973778,77.589133,100.0,2,2042.4,0x0
89370,83.4,47406.1,0.9983,1.4493,9.8556,7.31,-11.53,1.021,12.973776,77.589141,99.7,2,2042.6,0x0
89380,83.51,47466.6,1.286,1.1641,9.7013,7.3,-11.45,1.005,12.973775,77.589148,100.3,2,2042.8,0x0
89390,83.48,47450.9,1.7516,1.6462,9.84,7.36,-11.41,1.033,12.973773,77.589156,101.4,2,2043.0,0x0
89400,83.27,47331.5,2.2025,1.2076,9.7684,7.35,-11.43,1.028,12.973772,77.589163,101.5,2,2043.3,0x0
